visit_id,client_id,Variation,successful_visit,step_count,visit_duration,confirm,start,step_1,step_2,step_3
722837245_17954993738_694647,4285454,Test,False,2,87.0,0,1,1,0,0
722852000_16745191277_332748,3667737,Control,False,7,372.0,1,0,2,2,2
722855691_47808711078_622359,1025949,Control,False,4,337.0,0,1,1,1,1
72288197_5954205194_6581,5272525,Test,False,1,0.0,1,0,0,0,0
722889008_90665778550_527302,8381398,Control,True,5,175.0,1,1,1,1,1
722923117_83312137747_24008,208505,Test,True,5,100.0,1,1,1,1,1
722923593_27374132767_867451,9173523,Test,False,2,16.0,0,1,1,0,0
722956157_94783728613_625316,2159243,Control,True,9,396.0,1,1,1,4,2
722969427_14371279863_627400,8469745,Test,True,5,189.0,1,1,1,1,1
722987464_16881073566_273983,6018486,Test,True,5,109.0,1,1,1,1,1
723017310_26772071043_843703,4361016,Control,False,10,197.0,0,1,3,4,2
72305848_45256261867_268959,3195967,Test,False,1,0.0,1,0,0,0,0
723097895_23315212660_189793,5436125,Test,True,5,201.0,1,1,1,1,1
723107993_44217686878_596635,5917966,Test,True,5,115.0,1,1,1,1,1
723115722_29130800308_36199,6840168,Control,False,4,176.0,0,1,1,1,1
7231223_68226184455_166832,8165001,Test,False,1,0.0,0,1,0,0,0
723154257_76481501746_573908,4223520,Control,True,5,192.0,1,1,1,1,1
723180223_53493082258_268494,4258976,Test,False,1,0.0,1,0,0,0,0
723183296_51502392774_877778,790472,Test,True,7,121.0,1,1,2,2,1
723192588_32787928602_16119,5908485,Test,True,3,316.0,1,1,2,2,2
723192588_32787928602_16119,6475707,Test,True,5,88.0,1,1,2,2,2
723196138_35098724406_116426,1849620,Control,True,5,141.0,1,1,1,1,1
723206400_57035797678_566562,9553206,Control,False,2,26.0,0,1,1,0,0
723218061_87677449578_323073,3498908,Control,False,2,8.0,0,1,1,0,0
723219343_94573161361_784368,9530567,Test,True,5,254.0,1,1,1,1,1
723220081_3202265515_828615,6923123,Control,False,2,6.0,0,1,1,0,0
723220773_53436166465_62468,5604852,Control,False,4,222.0,0,1,1,1,1
723232859_69524626060_638817,5369253,Test,True,5,128.0,1,1,1,1,1
723242039_58969238370_89053,2755743,Control,False,1,0.0,0,1,0,0,0
723245460_65666242658_450003,7422572,Control,False,3,93.0,0,1,1,1,0
723256484_72941292508_505138,8625701,Test,False,6,301.0,0,1,2,3,0
723257992_46983250086_732710,9141021,Test,True,5,95.0,1,1,1,1,1
723270698_90181376074_445937,1783799,Test,False,1,0.0,1,0,0,0,0
723284058_87046134132_361249,1449791,Control,False,1,0.0,0,1,0,0,0
723293950_18890824935_801205,2798211,Test,False,3,10.0,0,1,1,1,0
723309402_5181736777_361385,4874967,Control,False,4,182.0,0,1,1,1,1
723331943_61816849364_450970,9711491,Control,False,2,50.0,0,1,1,0,0
723341337_83820972478_11032,1196788,Control,True,5,332.0,1,1,1,1,1
723342369_8395374767_475304,3968514,Control,False,4,237.0,0,1,1,1,1
723344023_28016247400_622670,8689204,Test,False,1,0.0,0,1,0,0,0
723384666_47443671425_152825,5206621,Test,False,2,71.0,0,1,1,0,0
723392660_96977791517_21040,2290198,Control,True,5,249.0,1,1,1,1,1
723413240_29704012033_798754,7148604,Control,True,5,200.0,1,1,1,1,1
72343933_41618181347_108860,3543753,Test,False,2,13.0,0,1,1,0,0
723447564_95857451450_363994,8544465,Test,True,5,285.0,1,1,1,1,1
723452431_91067282394_770625,1064850,Control,True,5,542.0,1,1,1,1,1
723456107_90024319928_896801,4046775,Test,False,1,0.0,1,0,0,0,0
72346919_52283320139_263444,4234977,Control,True,5,145.0,1,1,1,1,1
723489496_16817451657_747673,3609320,Test,True,5,105.0,1,1,1,1,1
723546047_75570618988_123217,3222928,Test,False,1,0.0,1,0,0,0,0
723551931_57518041245_92386,3116846,Test,False,1,0.0,0,1,0,0,0
72356044_92483534010_859924,4741517,Control,True,6,246.0,1,1,2,1,1
723572825_95292328327_297718,6420655,Test,True,5,117.0,1,1,1,1,1
723591235_38570760110_436492,2067551,Test,True,5,76.0,1,1,1,1,1
723593316_25680143124_444390,3210401,Control,True,5,139.0,1,1,1,1,1
723602704_52366088626_276863,7763498,Test,True,5,214.0,1,1,1,1,1
723621526_79231966036_265539,5473710,Test,False,9,246.0,0,1,2,3,3
72366656_5652208990_435491,2179845,Control,False,1,0.0,0,1,0,0,0
723671613_98474590540_669121,1926672,Test,True,5,93.0,1,1,1,1,1
723704608_57128495545_943518,7836881,Control,False,2,18.0,0,1,1,0,0
723721111_82146176776_672514,4643715,Test,True,5,143.0,1,1,1,1,1
723745046_7133983632_372811,9417859,Test,True,5,213.0,1,1,1,1,1
723750854_11759755490_973144,748984,Test,True,5,134.0,1,1,1,1,1
723779847_25956678707_835290,8397371,Test,True,5,87.0,1,1,1,1,1
723788561_75470034882_393395,1748207,Test,False,1,0.0,0,1,0,0,0
723804670_83087242302_77150,4351270,Control,False,1,0.0,0,1,0,0,0
723806531_13795374580_414905,374585,Test,True,5,153.0,1,1,1,1,1
723817312_23762284781_886190,2395247,Test,False,1,0.0,0,1,0,0,0
723822663_47102536985_541072,4821941,Control,False,1,0.0,0,1,0,0,0
723827880_28514671466_369458,4790831,Test,True,5,253.0,1,1,1,1,1
723879770_52800484824_550655,2374902,Control,True,6,331.0,1,1,2,1,1
723897946_7938474510_973409,5812778,Test,False,1,0.0,0,1,0,0,0
723926054_87987729848_325681,5742686,Control,False,1,0.0,0,1,0,0,0
72400235_69158063932_541161,9651697,Test,False,1,0.0,1,0,0,0,0
724011247_33377190693_48274,8847444,Control,True,5,151.0,1,1,1,1,1
724031497_3344815888_857696,7126980,Test,True,5,97.0,1,1,1,1,1
724042163_89046055371_856705,8178009,Control,False,1,0.0,0,1,0,0,0
724048187_87079787876_864211,7812988,Test,True,5,259.0,1,1,1,1,1
724051738_16527986799_586015,3612912,Test,False,1,0.0,0,1,0,0,0
724058418_34775663112_792332,7490608,Control,True,5,311.0,1,1,1,1,1
724071768_4911248124_463541,9660158,Control,True,7,365.0,1,1,1,2,2
724073004_11896272429_164341,9765201,Test,False,1,0.0,0,1,0,0,0
724086886_59624323280_17729,8056565,Test,False,1,0.0,1,0,0,0,0
724105911_44668921236_696405,1112135,Control,False,1,0.0,0,1,0,0,0
724136972_16292887394_962314,5742450,Control,False,1,0.0,0,1,0,0,0
724137747_15020747147_169946,7495691,Control,True,5,159.0,1,1,1,1,1
724161788_85131726416_885094,9815914,Test,True,5,129.0,1,1,1,1,1
724169527_19922065759_918869,7751905,Test,True,5,281.0,1,1,1,1,1
724218183_47230880174_375810,6392480,Control,False,1,0.0,0,1,0,0,0
724220297_2733590819_341780,9593338,Test,False,1,0.0,1,0,0,0,0
724234052_31977798499_425382,1346930,Control,False,2,20.0,0,1,1,0,0
724255785_94624618251_309848,3320845,Test,False,4,255.0,0,1,1,1,1
724261753_54011285199_192541,1490700,Control,True,7,370.0,1,1,1,2,2
72429106_47335036387_95842,2082621,Test,True,5,137.0,1,1,1,1,1
724293934_77214017574_107411,8488517,Test,False,5,216.0,1,1,1,1,1
724315610_80208711202_373771,6814109,Control,False,2,46.0,0,1,1,0,0
72431856_51177616885_826923,1807211,Control,True,5,326.0,1,1,1,1,1
724333335_33121168845_684351,7398490,Control,False,3,192.0,0,1,1,1,0
724357958_79495742539_17233,7672918,Test,True,5,130.0,1,1,1,1,1
724360275_50090383472_30367,8316864,Control,False,1,0.0,0,1,0,0,0
724361182_70917864835_295216,904844,Control,False,2,38.0,0,1,1,0,0
724380279_45117846539_431615,5517122,Test,True,7,240.0,1,1,3,1,1
724391613_61181866458_351120,9771287,Control,True,5,339.0,1,1,1,1,1
724403577_3096429719_378655,3586330,Test,True,5,210.0,1,1,1,1,1
724428105_52603186610_103120,7525142,Control,False,2,5.0,0,1,1,0,0
724442660_86480631537_662191,4666767,Control,False,1,0.0,0,1,0,0,0
724449500_72114596171_891762,7321048,Test,False,3,62.0,0,1,1,1,0
724479443_28306255938_859947,134282,Test,True,5,413.0,1,1,1,1,1
72448785_18798450060_282548,2275598,Control,False,5,338.0,0,1,2,1,1
724492981_3187115808_917047,1142574,Test,False,4,106.0,0,1,1,1,1
724503592_38644513202_673701,8315063,Test,False,2,34.0,0,1,1,0,0
724510971_53389664073_740448,6612287,Test,False,2,77.0,0,1,1,0,0
724527307_70842448384_704019,3285000,Test,False,1,0.0,1,0,0,0,0
724549019_83424251586_606010,4757841,Test,True,7,226.0,1,1,1,2,2
724593029_88942924159_22823,6524861,Test,False,1,0.0,1,0,0,0,0
724609698_96246196144_822430,9705533,Control,True,5,134.0,1,1,1,1,1
724615730_87679146448_877886,2844839,Test,True,7,204.0,1,1,3,1,1
724616940_980922198_488982,9944167,Control,True,5,135.0,1,1,1,1,1
72462708_75536557204_388068,7507388,Control,False,2,3.0,0,1,1,0,0
724646098_61841457219_180251,2203970,Control,False,1,0.0,0,1,0,0,0
72465598_47463623364_772766,5281485,Test,False,3,87.0,0,1,1,1,0
724675124_81558497928_946451,7176345,Test,True,6,438.0,1,1,2,1,1
724695377_92465856023_127668,7201494,Test,False,1,0.0,0,1,0,0,0
724721142_49868658731_652240,802392,Test,False,1,0.0,1,0,0,0,0
724749747_11246728639_108783,6972171,Control,True,6,172.0,1,1,2,1,1
724751743_77967103732_348384,1993843,Test,True,5,328.0,1,1,1,1,1
724773367_81674327408_205210,1986643,Control,False,1,0.0,0,1,0,0,0
724788622_30636172137_105603,2877692,Test,True,5,179.0,1,1,1,1,1
724879360_41047248381_278113,5644611,Control,False,2,44.0,0,1,1,0,0
72488084_43747007596_18174,9036797,Test,False,6,285.0,0,1,2,2,1
72489360_38026248750_744256,1350314,Test,True,5,239.0,1,1,1,1,1
724901114_28216022115_189480,106457,Control,False,1,0.0,0,1,0,0,0
724921180_12213675473_213128,6585563,Test,True,5,227.0,1,1,1,1,1
72492123_94885711807_40638,3583530,Control,False,1,0.0,0,1,0,0,0
724930510_65323235593_692754,2304905,Control,True,5,231.0,1,1,1,1,1
724934622_28436964678_279956,6197220,Control,False,1,0.0,0,1,0,0,0
725008948_64099998164_115934,1046539,Test,True,5,185.0,1,1,1,1,1
725009941_28189616053_499951,5602726,Control,True,7,443.0,1,1,1,2,2
725025603_40573988332_802255,7552391,Control,True,5,195.0,1,1,1,1,1
725052578_64421910800_210796,9917249,Test,False,1,0.0,0,1,0,0,0
72507471_1320388181_412898,2167660,Test,True,5,314.0,1,1,1,1,1
725091933_9615282647_838391,3385452,Test,False,3,15.0,0,1,1,1,0
725098765_95433659714_408497,7910948,Control,True,5,241.0,1,1,1,1,1
725104485_46344718892_417602,7519549,Control,True,5,360.0,1,1,1,1,1
725154684_47914929871_309897,7788341,Control,True,5,305.0,1,1,1,1,1
725177094_44551306610_531954,251479,Control,False,2,38.0,0,1,1,0,0
725211192_73348616731_375404,4203023,Test,True,5,177.0,1,1,1,1,1
725212282_71833528764_5941,1176732,Test,True,6,208.0,1,1,2,1,1
725261298_11977767792_4251,380170,Control,True,5,261.0,1,1,1,1,1
725265002_19845827693_271359,3671129,Test,False,1,0.0,0,1,0,0,0
725277711_79783746058_417510,5891827,Test,True,5,196.0,1,1,1,1,1
725277869_39816191426_221546,16135,Control,False,1,0.0,0,1,0,0,0
725319074_60450063795_656297,3601355,Test,True,5,160.0,1,1,1,1,1
725330653_40103522424_622882,7203853,Control,False,1,0.0,0,1,0,0,0
725343544_54001353567_874069,1190550,Control,False,1,0.0,0,1,0,0,0
725352111_47007118144_905438,4204215,Test,True,5,107.0,1,1,1,1,1
725363449_27118073336_426344,142579,Control,True,6,153.0,1,1,2,1,1
725364167_40457726737_852270,3971187,Test,True,5,138.0,1,1,1,1,1
725395607_75723379219_579835,8621740,Control,False,2,4.0,0,1,1,0,0
725409774_63404556340_117347,1567591,Control,False,4,265.0,0,1,1,1,1
7254238_93840061622_80096,8489443,Test,False,1,0.0,0,0,0,1,0
725475099_78898178811_315992,7350373,Test,True,5,116.0,1,1,1,1,1
725480490_49520338911_663090,229522,Test,True,5,166.0,1,1,1,1,1
725495969_21865664892_138361,1333457,Control,False,1,0.0,0,1,0,0,0
725510670_70444728989_78189,7126315,Test,True,5,92.0,1,1,1,1,1
725544456_5674910259_374971,6848218,Test,False,2,23.0,0,1,1,0,0
725547466_35274032627_911000,5288278,Control,True,5,69.0,1,1,1,1,1
725552314_34741624137_850422,6158474,Control,False,6,94.0,0,1,1,2,2
725562828_96379894057_79410,3781628,Control,False,1,0.0,0,1,0,0,0
725563505_45845375464_184692,4349736,Control,False,1,0.0,0,1,0,0,0
725575546_34726281490_476138,2116988,Test,False,1,0.0,1,0,0,0,0
725575910_38619967604_782418,7694180,Control,False,3,25.0,0,1,1,1,0
725579807_69212431897_48679,6621623,Test,True,5,268.0,1,1,1,1,1
725600748_16598734563_400695,3842780,Test,True,5,142.0,1,1,1,1,1
725606374_11241776876_524973,2505992,Control,False,6,182.0,0,1,2,3,0
725629860_61386061617_187766,7520125,Test,True,5,128.0,1,1,1,1,1
725645616_12764855698_654758,4301708,Test,True,5,164.0,1,1,1,1,1
725656067_84014644059_234457,4250110,Control,True,5,308.0,1,1,1,1,1
725670749_68642355034_968816,6067591,Control,True,8,567.0,1,1,2,2,2
725672727_76384276624_356207,9748419,Control,False,1,0.0,0,1,0,0,0
725677710_80852470018_751926,949880,Control,False,1,0.0,0,1,0,0,0
725682082_12212896765_605639,7069417,Control,True,6,106.0,1,1,2,1,1
725707303_66468743042_722634,2230340,Control,False,4,91.0,0,1,1,1,1
725707676_64574468563_266293,7708929,Test,False,1,0.0,1,0,0,0,0
725717416_53446141369_688522,693062,Control,False,1,0.0,0,1,0,0,0
725740351_53799084029_666787,657941,Control,False,1,0.0,0,1,0,0,0
725744273_36036379901_24872,7577221,Test,True,5,169.0,1,1,1,1,1
725746250_73482631844_248800,2001189,Control,False,1,0.0,0,1,0,0,0
725782481_29231235504_977634,9306176,Control,False,2,55.0,0,1,0,1,0
72578634_34561730524_345835,490297,Control,False,3,85.0,1,0,0,1,1
725806000_87966596487_670271,7516880,Control,False,1,0.0,0,1,0,0,0
72581352_4890536873_284133,7982935,Test,False,3,205.0,0,1,1,1,0
725845229_34570150064_85268,1939550,Control,True,5,213.0,1,1,1,1,1
725855577_98550566564_86342,8200722,Test,False,3,105.0,0,1,1,1,0
725867417_8792915790_654922,8609253,Test,True,5,309.0,1,1,1,1,1
725875951_46242966812_363703,573338,Control,False,3,23.0,0,1,1,1,0
725902883_94281394211_912404,1911384,Test,False,2,30.0,0,1,1,0,0
725903020_75594262441_586923,5529705,Test,False,1,0.0,0,1,0,0,0
725912870_49505455343_206254,6177093,Control,False,1,0.0,0,1,0,0,0
725925309_8132307273_382313,5115159,Test,True,5,266.0,1,1,1,1,1
725947832_74302538197_930449,3123566,Control,False,1,0.0,0,1,0,0,0
725959340_12735817273_992122,3293764,Control,True,9,352.0,1,1,1,3,3
725960441_81233143196_585071,1215401,Test,False,1,0.0,0,1,0,0,0
725988207_96137512899_827103,9369908,Control,True,5,109.0,1,1,1,1,1
726047716_2306854274_915263,561127,Test,False,1,0.0,0,1,0,0,0
726055833_58042651238_594454,7101073,Test,False,1,0.0,0,1,0,0,0
726065966_89756696402_983776,3782737,Control,True,5,47.0,1,1,1,1,1
726104644_74144390850_820374,1090478,Test,True,5,207.0,1,1,1,1,1
726123929_53625475817_1544,2067540,Control,True,5,166.0,1,1,1,1,1
726140036_94272249918_938492,3407812,Test,False,2,15.0,0,1,1,0,0
72614975_68402132465_889374,7076901,Control,True,8,382.0,1,1,1,3,2
726161928_22422134464_64073,6167637,Test,False,7,314.0,0,1,2,2,2
726164562_69223795772_233125,8317382,Control,True,5,251.0,1,1,1,1,1
726175204_25990684929_843849,1896155,Control,False,1,0.0,0,1,0,0,0
726183179_62074875984_254963,5536852,Control,False,2,10.0,0,1,1,0,0
726190470_58304760907_69711,7669500,Test,True,5,231.0,1,1,1,1,1
726192158_50496327075_814111,247432,Control,False,2,28.0,0,1,1,0,0
726203060_40455942220_287810,943763,Control,False,1,0.0,0,1,0,0,0
726212536_35915529440_200190,1709070,Test,False,2,35.0,0,1,1,0,0
72621474_8659967022_220890,2026269,Control,True,5,254.0,1,1,1,1,1
726217108_47602353456_169343,2826172,Test,False,4,108.0,0,1,1,1,1
726224531_69309864271_92067,9051501,Test,True,5,178.0,1,1,1,1,1
726247607_4637004073_927453,587753,Control,False,4,135.0,0,1,1,1,1
726254844_62776031058_953054,593238,Test,False,3,187.0,0,1,2,0,0
726256060_25410855320_948549,5910853,Control,False,1,0.0,0,1,0,0,0
726299178_80387586434_635886,2047867,Control,False,1,0.0,0,0,0,1,0
726304915_26731216348_301256,9632911,Test,False,1,0.0,0,1,0,0,0
72632843_7038833389_249607,1107139,Test,True,5,108.0,1,1,1,1,1
726361304_77338621737_763077,4153564,Test,False,2,15.0,0,1,1,0,0
726371692_10555242343_579257,338641,Control,False,1,0.0,0,1,0,0,0
726377690_37364214132_148965,4850031,Test,False,4,126.0,0,1,1,1,1
726395858_15021891449_765520,7698544,Control,False,4,133.0,0,1,1,1,1
726396672_76875390510_590205,5829371,Control,False,2,41.0,0,1,1,0,0
726408461_66242585427_27387,944089,Test,False,4,237.0,1,0,1,1,1
726410826_83855772377_614382,4803915,Test,True,6,222.0,1,1,2,1,1
726450460_11548411642_297622,9413349,Test,False,1,0.0,0,1,0,0,0
726452448_28215239294_800361,6444307,Control,False,2,33.0,0,1,1,0,0
72646094_16452796272_970671,3405006,Test,True,7,153.0,1,1,2,2,1
726496682_33297666610_800081,3654308,Control,False,1,0.0,0,1,0,0,0
726510218_35966667409_490925,2545034,Test,False,4,279.0,0,1,0,2,1
726514548_22877945380_789810,5616882,Test,False,1,0.0,0,1,0,0,0
726524056_18423319421_96391,3039602,Test,True,5,146.0,1,1,1,1,1
726537105_71776910009_932468,266635,Control,False,3,79.0,0,1,1,1,0
726568639_5842603330_701913,9902918,Test,False,3,97.0,0,0,1,1,1
726605014_62034509053_525736,741561,Test,True,5,58.0,1,1,1,1,1
726605372_66373102928_928985,5574967,Control,True,5,267.0,1,1,1,1,1
7266269_14038509449_138114,5813251,Control,False,3,14.0,0,1,1,1,0
726632950_7592943338_553511,5074993,Test,False,1,0.0,1,0,0,0,0
726653338_22798167571_922693,8264067,Test,True,5,239.0,1,1,1,1,1
726672403_21284981405_221439,8752490,Test,True,5,168.0,1,1,1,1,1
72669164_84953127319_722748,7465113,Test,False,6,76.0,0,1,4,1,0
726696804_89376227628_193187,4594586,Test,True,5,184.0,1,1,1,1,1
726733803_69036825140_563768,5775773,Test,False,1,0.0,0,1,0,0,0
726740205_14162576461_36690,65716,Control,True,9,209.0,1,1,1,3,3
726751368_9005217562_161797,3994773,Control,True,5,305.0,1,1,1,1,1
726759311_94011562953_776080,2403780,Test,False,1,0.0,0,1,0,0,0
726761662_34776289642_17951,4305727,Control,False,2,6.0,0,1,1,0,0
72677118_77669888188_490774,1201290,Test,True,7,238.0,1,1,3,1,1
726797390_25032046918_326564,4456518,Control,False,1,0.0,0,1,0,0,0
726845794_29381936849_471435,1541765,Test,False,1,0.0,1,0,0,0,0
72685744_19589727837_673798,9993047,Control,True,5,172.0,1,1,1,1,1
726898107_22171545019_808775,6879419,Control,False,1,0.0,0,1,0,0,0
726902162_36284475225_649506,5994678,Test,True,5,90.0,1,1,1,1,1
726902627_92134864830_533550,941935,Control,True,11,271.0,1,1,3,4,2
726960154_34198548909_387325,1434262,Control,False,3,47.0,0,1,1,1,0
726967001_8066309676_327110,9246350,Control,False,4,43.0,0,1,1,1,1
726968669_41735285041_93664,3387092,Control,True,5,251.0,1,1,1,1,1
726992585_47318866231_953575,3576255,Test,False,1,0.0,1,0,0,0,0
727001849_3647788260_22753,4628926,Control,False,1,0.0,1,0,0,0,0
727024690_28623630211_939968,737256,Control,False,1,0.0,0,1,0,0,0
727041522_41934410777_454016,2119078,Test,False,1,0.0,0,1,0,0,0
727044929_64390217919_750620,2028457,Control,False,2,6.0,0,1,1,0,0
727088_22589606989_462966,2983567,Test,False,5,268.0,0,1,1,2,1
727092495_57954595381_69195,3655381,Test,False,2,79.0,0,1,1,0,0
727106612_71905128620_148256,5997731,Control,False,1,0.0,0,1,0,0,0
727148466_26671712766_339609,5807230,Control,True,5,232.0,1,1,1,1,1
727160283_61363397363_890522,649748,Control,True,5,132.0,1,1,1,1,1
727181426_42527789543_925912,9893613,Control,False,2,4.0,0,1,1,0,0
727186599_77853743357_56814,9241423,Control,False,1,0.0,0,1,0,0,0
72719595_87318900287_543390,5349768,Control,False,3,64.0,0,1,1,1,0
727213920_51785852212_486492,511528,Test,True,5,132.0,1,1,1,1,1
72721559_91071234608_407686,477418,Test,False,1,0.0,0,1,0,0,0
727233884_21477494731_712611,6313049,Control,False,1,0.0,1,0,0,0,0
727265360_48001752632_181491,5004515,Test,False,1,0.0,1,0,0,0,0
727266122_74582073064_782286,2189606,Control,False,1,0.0,0,1,0,0,0
727305006_25264720386_686061,6184725,Test,False,7,548.0,0,1,1,2,3
727319991_99828741031_521561,5952641,Control,True,5,157.0,1,1,1,1,1
727333715_95868836812_69904,5191587,Control,False,1,0.0,0,1,0,0,0
727347943_39582628436_910146,192160,Test,False,1,0.0,0,1,0,0,0
727352717_16693468282_387248,4298977,Control,False,1,0.0,0,1,0,0,0
727369831_37617059219_865872,4571341,Test,False,4,234.0,0,1,2,1,0
727372206_84387861800_956587,237182,Control,False,1,0.0,0,1,0,0,0
72737581_18176853660_442578,7007284,Control,False,1,0.0,0,1,0,0,0
727377597_13894191812_212849,5875727,Control,False,1,0.0,0,1,0,0,0
727379181_55150627867_520190,9739339,Control,True,6,289.0,1,1,2,1,1
727407708_18660123860_777202,908517,Control,False,3,90.0,0,1,1,1,0
727420912_64437740709_591163,7075079,Test,False,1,0.0,0,1,0,0,0
727440217_76447364757_265110,365868,Control,False,1,0.0,0,1,0,0,0
727441487_19429198352_607941,6090253,Control,False,3,51.0,0,1,1,1,0
727452464_34291507920_163587,975117,Control,False,1,0.0,0,1,0,0,0
727460026_62943784925_779007,7595271,Test,False,1,0.0,0,1,0,0,0
727485042_61543057011_900756,1605268,Test,False,2,45.0,0,1,1,0,0
72748684_61037034622_212514,9851949,Control,False,1,0.0,0,1,0,0,0
727500615_5141335054_827748,5859990,Test,True,7,164.0,1,1,2,2,1
727511767_1249114302_472742,619597,Control,True,5,276.0,1,1,1,1,1
727530399_42071668158_892628,6496436,Test,True,5,125.0,1,1,1,1,1
727562944_62950200852_908131,8738019,Control,False,1,0.0,0,1,0,0,0
727564776_68453992499_456142,8146476,Control,True,5,66.0,1,1,1,1,1
727577772_58543632909_460500,2763922,Test,False,2,4.0,0,1,1,0,0
727597117_32584465055_896495,811242,Control,False,1,0.0,1,0,0,0,0
727602110_93142251156_497775,9928220,Test,False,2,13.0,0,1,1,0,0
727607711_90226004787_988961,6093224,Test,False,8,380.0,0,1,3,2,2
72763412_21893961899_309937,7650783,Test,True,5,213.0,1,1,1,1,1
727680985_57179741221_806617,626839,Control,True,5,131.0,1,1,1,1,1
727715597_99172145183_356139,3451446,Test,False,1,0.0,0,1,0,0,0
727735236_23310668226_583015,1402721,Control,False,1,0.0,0,1,0,0,0
727736113_618705426_64900,5780229,Control,False,1,0.0,0,1,0,0,0
727743055_46531263954_623101,9057681,Test,True,5,146.0,1,1,1,1,1
727749444_9744137596_59858,7024103,Control,False,2,40.0,0,1,1,0,0
727772572_34133016073_326433,1089374,Test,False,1,0.0,0,1,0,0,0
727777674_61355604362_652940,9882582,Test,True,5,167.0,1,1,1,1,1
727835299_79715751372_79585,3461926,Control,False,1,0.0,0,1,0,0,0
727839898_81940614591_532885,5876920,Test,False,2,5.0,0,1,1,0,0
727861602_71280453474_844927,9132604,Test,False,7,226.0,0,1,3,3,0
727880545_92156356105_389495,1119681,Test,True,5,437.0,1,1,1,1,1
727889731_23803402923_249722,6104856,Control,True,5,289.0,1,1,1,1,1
727911193_47136471607_234039,9391701,Control,False,4,241.0,0,1,1,1,1
727924347_69597961998_473706,2196116,Control,False,2,24.0,0,1,1,0,0
72793199_18973366765_546471,8344199,Control,False,1,0.0,0,1,0,0,0
727948221_61899680251_905040,7544412,Control,False,2,7.0,0,1,1,0,0
727952074_28697190286_639789,1828012,Control,False,2,5.0,0,1,1,0,0
727985441_14802891603_26552,5347642,Control,True,10,736.0,1,1,3,3,2
728005978_9409023081_900814,4722287,Control,False,2,50.0,0,1,1,0,0
728008202_17134950947_349569,8077600,Test,True,5,178.0,1,1,1,1,1
728034208_37331259015_979619,9186575,Test,True,5,93.0,1,1,1,1,1
728038334_72868503466_684554,8118305,Control,True,6,228.0,1,1,2,1,1
728061449_41939444965_273426,2156378,Test,False,2,5.0,0,1,1,0,0
728068004_78070323492_342444,8440177,Control,False,1,0.0,0,1,0,0,0
728077518_13149781147_424890,8270818,Control,True,5,87.0,1,1,1,1,1
728097468_33168409814_791818,1845333,Control,True,5,284.0,1,1,1,1,1
728097704_92201071169_502377,2820987,Control,False,3,121.0,0,1,2,0,0
728101499_35161517547_632349,1665632,Test,True,5,244.0,1,1,1,1,1
728138049_71846685688_807369,7492898,Test,False,3,49.0,0,1,1,1,0
728168391_58965051455_232079,9213837,Control,True,5,110.0,1,1,1,1,1
728195782_52565218387_875515,6419283,Test,False,4,86.0,0,1,1,1,1
72820534_23110205903_493626,8613227,Test,False,1,0.0,0,1,0,0,0
728207500_94592285806_894348,8568326,Test,True,5,243.0,1,1,1,1,1
728226991_14034346634_266356,2381474,Control,False,3,47.0,0,1,1,1,0
7282403_98112819174_154124,1796120,Test,True,5,114.0,1,1,1,1,1
72826449_32747215928_750502,1496620,Test,False,1,0.0,0,1,0,0,0
728303998_62670787282_124328,4238512,Test,False,4,112.0,1,0,1,1,1
728347710_92688650252_395078,2885113,Test,False,3,25.0,0,1,1,1,0
728404189_31858989933_48055,2915335,Test,True,5,264.0,1,1,1,1,1
728410519_75766895656_311351,3123928,Control,True,5,125.0,1,1,1,1,1
728418922_29401444241_472455,3394481,Control,False,3,109.0,0,1,1,1,0
728424627_12657835946_497381,8224799,Control,True,6,593.0,1,1,2,1,1
728427732_98625145302_255017,1946273,Test,True,5,322.0,1,1,1,1,1
728450522_25822251472_271056,6833897,Test,False,1,0.0,1,0,0,0,0
728454553_11986551919_871695,3731942,Test,True,6,158.0,1,1,2,1,1
728455872_69711570060_662155,1250068,Control,True,5,309.0,1,1,1,1,1
728462029_9724962494_960308,6140290,Control,False,7,429.0,0,1,1,4,1
728464183_3239894125_960128,3333833,Control,False,4,314.0,0,1,1,2,0
72848608_13586317882_982863,3833976,Test,False,1,0.0,0,1,0,0,0
728497468_11217147753_418363,143610,Control,True,5,184.0,1,1,1,1,1
728511824_24624872628_398208,2858874,Control,True,5,150.0,1,1,1,1,1
728520172_96347037437_135627,2147522,Control,True,5,268.0,1,1,1,1,1
728532808_30294265564_164659,1429436,Control,False,3,84.0,0,1,1,1,0
728540633_30199135226_481610,7561,Test,False,3,99.0,0,1,1,1,0
728615824_82657437745_901734,8009077,Control,True,5,247.0,1,1,1,1,1
728637839_6650605898_524640,79571,Control,False,1,0.0,1,0,0,0,0
728640205_59918441147_969812,954858,Test,False,3,15.0,0,1,1,1,0
728646674_43489808388_599353,1149706,Test,False,1,0.0,0,1,0,0,0
728691560_88466072318_301684,5932743,Control,False,1,0.0,0,1,0,0,0
728713411_82914529487_170810,5920529,Test,False,4,292.0,1,0,1,1,1
728724821_93459604574_872021,2835561,Control,False,1,0.0,0,1,0,0,0
728728676_7158877564_505196,214786,Control,False,3,9.0,0,1,1,1,0
728729848_38841045190_23441,1212666,Test,True,5,212.0,1,1,1,1,1
728739889_70656015911_271601,8480645,Test,False,1,0.0,0,1,0,0,0
